,versionCreated,text,storyId,sourceCode,sentiment
3567,2023-09-27 21:19:14.603000+00:00,Refinitiv Newscasts - Generation AI: the only way is up,urn:newsml:newswire.refinitiv.com:20230927:nRTV2nxnhL:7,NS:RTRS,"{'label': 'Neutral', 'score': 0.9991798996925354}"
3568,2023-09-27 21:17:23+00:00,"Chinese hackers stole 60,000 emails from US State Department in Microsoft hack, Senate staffer says",urn:newsml:newswire.refinitiv.com:20230927:nL1N3B333Y:4,NS:RTRS,"{'label': 'Negative', 'score': 0.5040038228034973}"
3569,2023-09-27 21:11:48+00:00,NINE OF THE INDIVIDUALS’ EMAILS ACCESSED WERE WORKING ON EAST ASIA AND THE PACIFIC - US SENATE STAFFER,urn:newsml:newswire.refinitiv.com:20230927:nL1N3B333Y:3,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999896287918091}"
3570,2023-09-27 21:09:34+00:00,ALLEGEDLY CHINESE HACKERS BROKE INTO TEN US STATE DEPARTMENT EMAIL ACCOUNTS EARLIER THIS YEAR -SENATE STAFFER,urn:newsml:newswire.refinitiv.com:20230927:nL1N3B333Y:2,NS:RTRS,"{'label': 'Neutral', 'score': 0.9998132586479187}"
3571,2023-09-27 21:08:27+00:00,"60,000 EMAILS STOLEN FROM US STATE DEPARTMENT IN 2023 CHINA HACK OF MICROSOFT PLATFORM -SENATE STAFFER",urn:newsml:newswire.refinitiv.com:20230927:nL1N3B333Y:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9858249425888062}"
3572,2023-09-27 19:44:17.189000+00:00,EPAM Announces Expansion of Partnership With Microsoft,urn:newsml:newswire.refinitiv.com:20230927:nNRAq2e1j1:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.7197969555854797}"
3573,2023-09-27 19:43:11.787000+00:00,EC's investigation into Microsoft will shape the future of work,urn:newsml:newswire.refinitiv.com:20230927:nNRAq2dwvg:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.998770534992218}"
3574,2023-09-27 19:38:38.756000+00:00,"EVERGREEN IMPACT HOUSING FUND, INLAND GROUP, AND MICROSOFT ANNOUNCE AFFORDABLE HOUSING PROJECT IN KIRKLAND",urn:newsml:newswire.refinitiv.com:20230927:nTUAC9XS0L:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.980140745639801}"
3575,2023-09-27 19:38:38.605000+00:00,"Evergreen Impact Housing Fund, Inland Group, and Microsoft Announce Affordable Housing Project in Kirkland",urn:newsml:newswire.refinitiv.com:20230927:nPn4Wk0Rca:1,NS:PRN,"{'label': 'Neutral', 'score': 0.980140745639801}"
3576,2023-09-27 19:34:48.551000+00:00,Infosys and Microsoft team up on generative AI,urn:newsml:newswire.refinitiv.com:20230927:nNRAq2dvnk:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.9997901320457458}"
3577,2023-09-27 19:33:13.314000+00:00,"Cyberattacks in sport expected to rise, say Microsoft, NCSC, GlobalData",urn:newsml:newswire.refinitiv.com:20230927:nNRAq2dmho:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.9450500011444092}"
3578,2023-09-27 19:20:26.580000+00:00,Canada Post issues new stamps to commemorate National Day for Truth and Reconciliation,urn:newsml:newsroom.refinitiv.com:20230927:nCNW9QtL9a:0,NS:CNW,"{'label': 'Neutral', 'score': 0.9903912544250488}"
3579,2023-09-27 19:15:13.432000+00:00,"Refinitiv Newscasts - Tech Megatrend Fund CEO Anthony Ginsberg on 5 Years of Success and Future Predictions!""",urn:newsml:newswire.refinitiv.com:20230927:nRTV3NsXDl:5,NS:RNTPC,"{'label': 'Positive', 'score': 0.9999885559082031}"
3580,2023-09-27 19:10:02+00:00,UPDATE 1-US FTC sets date for internal arguments on Microsoft deal to buy Activision,urn:newsml:newswire.refinitiv.com:20230927:nL1N3B32FL:2,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999822378158569}"
3581,2023-09-27 18:36:42+00:00,"UPDATE 2-ChatGPT users can now browse internet, OpenAI says",urn:newsml:newswire.refinitiv.com:20230927:nL4N3B33RX:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999556541442871}"
3582,2023-09-27 18:22:17.308000+00:00,Amazon (AMZN) Boosts Generative AI Efforts With Anthropic Deal,urn:newsml:newswire.refinitiv.com:20230927:nNRAq2d0cs:2,NS:ZACKSC,"{'label': 'Positive', 'score': 1.0}"
3583,2023-09-27 18:20:18.115000+00:00,Microsoft and Mercy collaborate to empower clinicians to transform Patient care with generative AI,urn:newsml:newsroom.refinitiv.com:20230927:nVMNMcmkLa:0,NS:CMNW,"{'label': 'Positive', 'score': 0.9963296055793762}"
3584,2023-09-27 18:00:18.565000+00:00,"The Schall Law Firm Encourages Investors in UiPath Inc. with Losses of $100,000 to Contact the Firm",urn:newsml:newsroom.refinitiv.com:20230927:nVMNwbSbSa:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9962331652641296}"
3585,2023-09-27 17:54:44+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Nucor, Liberty Energy, Micron Technology",urn:newsml:newswire.refinitiv.com:20230927:nL4N3B32IT:3,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999951124191284}"
3586,2023-09-27 17:53:50.794000+00:00,ZUCKERBERG SAYS META AI HAS ACCESS TO REAL-TIME INFORMATION VIA PARTNERSHIPS WITH SEARCH ENGINE BING,urn:newsml:newswire.refinitiv.com:20230927:nP8N376067:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999583959579468}"
3587,2023-09-27 17:41:15.965000+00:00,ZUCKERBERG SAYS XBOX CLOUD GAMING COMING TO QUEST IN DECEMBER,urn:newsml:newswire.refinitiv.com:20230927:nP8N3B308E:3,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999667406082153}"
3588,2023-09-27 17:28:20+00:00,FACTBOX-Amazon antitrust lawsuit latest in US efforts to rein in big firms' clout,urn:newsml:newswire.refinitiv.com:20230927:nL4N3B2253:7,NS:RTRS,"{'label': 'Neutral', 'score': 0.9768552780151367}"
3589,2023-09-27 17:09:16+00:00,OpenAI says ChatGPT can now browse internet,urn:newsml:newswire.refinitiv.com:20230927:nL4N3B33RQ:2,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999752044677734}"
3590,2023-09-27 16:42:26+00:00,US STOCKS-Wall Street dips as Treasury yields resume uptrend,urn:newsml:newswire.refinitiv.com:20230927:nL4N3B33J3:6,NS:RTRS,"{'label': 'Negative', 'score': 0.9941054582595825}"
3591,2023-09-27 16:31:40+00:00,BUZZ-Cloudflare climbs on AI partnerships with major tech firms,urn:newsml:newswire.refinitiv.com:20230927:nL4N3B33KR:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9986510872840881}"
3592,2023-09-27 16:21:58.051000+00:00,2BCLOUD NAMED MICROSOFT AZURE EXPERT MANAGED SERVICES PROVIDER FOR FOUR CONSECUTIVE YEARS,urn:newsml:newswire.refinitiv.com:20230927:nTUA4BTSXS:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999374151229858}"
3593,2023-09-27 16:21:57.907000+00:00,2bcloud Named Microsoft Azure Expert Managed Services Provider for Four Consecutive Years,urn:newsml:newswire.refinitiv.com:20230927:nPnb2Hy1Ca:1,NS:PRN,"{'label': 'Neutral', 'score': 0.9999374151229858}"
3594,2023-09-27 16:17:02+00:00,US FTC sets date for internal arguments on Microsoft deal to buy Activision,urn:newsml:newswire.refinitiv.com:20230927:nL1N3B31UI:6,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999881982803345}"
3595,2023-09-27 15:37:35+00:00,UPDATE 2-Former Microsoft product chief joins Amazon as head of devices business,urn:newsml:newswire.refinitiv.com:20230927:nL4N3B33GE:6,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999814033508301}"
3596,2023-09-27 15:26:13+00:00,"FTC - Microsoft/Activision Blizzard, In the Matter of",urn:newsml:newswire.refinitiv.com:20230927:nNDL7sh9NQ:1,NS:PUBT,"{'label': 'Neutral', 'score': 0.9901204109191895}"
3597,2023-09-27 15:16:14.309000+00:00,BrightNight Named a Top US Startup by LinkedIn,urn:newsml:newswire.refinitiv.com:20230927:nPn3LgTTta:1,NS:PRN,"{'label': 'Neutral', 'score': 0.9995250701904297}"
3598,2023-09-27 15:00:04.762000+00:00,MICROSOFT AND MERCY COLLABORATE TO EMPOWER CLINICIANS TO TRANSFORM PATIENT CARE WITH GENERATIVE AI,urn:newsml:newswire.refinitiv.com:20230927:nTUA5PBQQB:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9963296055793762}"
3599,2023-09-27 15:00:04.618000+00:00,Microsoft and Mercy collaborate to empower clinicians to transform patient care with generative AI,urn:newsml:newswire.refinitiv.com:20230927:nPn5tx6Dha:1,NS:PRN,"{'label': 'Positive', 'score': 0.9963296055793762}"
3600,2023-09-27 14:50:17+00:00,Former Microsoft product chief joins Amazon as head of devices business,urn:newsml:newswire.refinitiv.com:20230927:nL4N3B33FO:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999946355819702}"
3601,2023-09-27 14:40:05.428000+00:00,Is It Worth Investing in Microsoft (MSFT) Based on Wall Street's Bullish Views?,urn:newsml:newswire.refinitiv.com:20230927:nNRAq2a0pm:3,NS:ZACKSC,"{'label': 'Positive', 'score': 0.9999998807907104}"
3602,2023-09-27 14:30:27.909000+00:00,Refinitiv Newscasts - New share sale could see OpenAI value treble,urn:newsml:newswire.refinitiv.com:20230927:nRTV7x32CY:5,NS:RTRS,"{'label': 'Neutral', 'score': 0.9915629625320435}"
3603,2023-09-27 13:45:03.263000+00:00,EASTWALL AND EFFERENT HEALTH PARTNER TO PROVIDE COMPREHENSIVE MICROSOFT AZURE CLOUD SERVICES FOR MEDICAL IMAGING & HEALTHCARE INFORMATICS CUSTOMERS,urn:newsml:newswire.refinitiv.com:20230927:nTUA9FNBH1:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9817883968353271}"
3604,2023-09-27 13:40:27.362000+00:00,"Cellular Devices To Now Carry AT Branding What Does This Mean For The Company, And For Consumers?",urn:newsml:newsroom.refinitiv.com:20230927:nVMN5ZXR5a:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.999976634979248}"
3605,2023-09-27 13:01:00.298000+00:00,Cloudflare Collaborates with Microsoft to Enable AI Models to Run Anywhere,urn:newsml:newswire.refinitiv.com:20230927:nBw3bfgnsa:1,NS:BSW,"{'label': 'Neutral', 'score': 0.999957799911499}"
3606,2023-09-27 13:00:11.110000+00:00,"Nuance Announces the General Availability of Dragon Ambient eXperience Copilot to Further Improve Healthcare Experiences, Outcomes, and Efficiency",urn:newsml:newswire.refinitiv.com:20230927:nPn84JprLa:1,NS:PRN,"{'label': 'Positive', 'score': 0.9993109703063965}"
3607,2023-09-27 12:47:42+00:00,BREAKINGVIEWS-OpenAI value ignores CEO’s fundraising odyssey,urn:newsml:newswire.refinitiv.com:20230927:nL8N3B329K:7,NS:RTRS,"{'label': 'Neutral', 'score': 0.9933795928955078}"
3608,2023-09-27 12:21:06.678000+00:00,"Here are Wednesday's biggest analyst calls: Tesla, Apple, Microsoft, Mattel, Amazon, Costco & more",urn:newsml:newswire.refinitiv.com:20230927:nCPCMSNdR:1,NS:CNBC,"{'label': 'Neutral', 'score': 0.999998927116394}"
3609,2023-09-27 11:59:00.292000+00:00,ACCENTURE SUPPORTS LARGEST MIGRATION OF ELECTRONIC MEDICAL RECORD SYSTEM TO MICROSOFT AZURE,urn:newsml:newswire.refinitiv.com:20230927:nTUA7DLPNV:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9961158037185669}"
3610,2023-09-27 11:01:28.475000+00:00,"Microsoft looking for nuclear program manager to power AI, cloud data centres",urn:newsml:newswire.refinitiv.com:20230927:nNRAq26dck:2,NS:INDIAE,"{'label': 'Neutral', 'score': 0.9999946355819702}"
3611,2023-09-27 10:15:53.123000+00:00,"Vena DE&I, Onboarding and Leadership Programs Receive Recognition From the Brandon Hall Group",urn:newsml:newsroom.refinitiv.com:20230927:nCNWk4VFXa:0,NS:CNW,"{'label': 'Neutral', 'score': 0.9967923760414124}"
3612,2023-09-27 10:00:00+00:00,RPT-COLUMN-'Unknown unknowns' unnerving markets for Q4,urn:newsml:newswire.refinitiv.com:20230927:nL1N3B22EL:3,NS:RTRS,"{'label': 'Neutral', 'score': 0.9998065829277039}"
3613,2023-09-27 09:00:00.276000+00:00,SOTI BRINGS MICROSOFT ENTRA ID SHARED DEVICE MODE AND SECURE CLOUD HOSTING ON MICROSOFT AZURE TO MOBILE CUSTOMERS AROUND THE WORLD,urn:newsml:newswire.refinitiv.com:20230927:nTUA6PVSYN:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.7558256983757019}"
3614,2023-09-27 09:00:00.075000+00:00,SOTI brings Microsoft Entra ID Shared Device Mode and Secure Cloud Hosting on Microsoft Azure to Mobile Customers Around the World,urn:newsml:newswire.refinitiv.com:20230927:nGNX5ByG06:1,NS:GNW,"{'label': 'Neutral', 'score': 0.7558256983757019}"
3615,2023-09-27 08:38:30+00:00,Inetum SA - Inetum announces the acquisition of VISEO’s Microsoft Dynamics business,urn:newsml:newswire.refinitiv.com:20230927:nNDLbk15rb:1,NS:PUBT,"{'label': 'Neutral', 'score': 0.9994996786117554}"
3616,2023-09-27 07:27:29.777000+00:00,PRESSR: LinkedIn reveals its top UAE startups list for 2023,urn:newsml:newswire.refinitiv.com:20230927:nZaw55V6D9:1,NS:ZAWYA,"{'label': 'Neutral', 'score': 0.9999995231628418}"
3617,2023-09-27 06:40:55.949000+00:00,Windows 11: Microsoft rolls out September update packed with AI features,urn:newsml:newswire.refinitiv.com:20230927:nNRAq22egu:2,NS:BUSSTA,"{'label': 'Neutral', 'score': 0.9999985694885254}"
3618,2023-09-27 06:38:08.508000+00:00,"Microsoft releases new Windows 11 update: From Copilot to Paint revamp, 5 new features you should know",urn:newsml:newswire.refinitiv.com:20230927:nNRAq22dqd:2,NS:MINTNE,"{'label': 'Neutral', 'score': 0.9997183680534363}"
3619,2023-09-27 06:04:15.622000+00:00,REG - TI Fluid Systems PLC - Capital Markets Day,urn:newsml:newsroom.refinitiv.com:20230927:nRSa7317Na:0,NS:LSE,"{'label': 'Neutral', 'score': 0.9993694424629211}"
3620,2023-09-27 06:00:00+00:00,COLUMN-'Unknown unknowns' unnerving markets for Q4,urn:newsml:newswire.refinitiv.com:20230927:nL8N3B14YI:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9990280866622925}"
3621,2023-09-27 05:39:30+00:00,BREAKINGVIEWS-Microsoft’s gaming M&A takes it to the next level,urn:newsml:newswire.refinitiv.com:20230927:nL1N3B303W:4,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999722242355347}"
3622,2023-09-27 05:02:48+00:00,Bain & Company Inc. - Bain & Company and Microsoft establish strategic partnership to help clients accelerate and scale AI adoption,urn:newsml:newswire.refinitiv.com:20230927:nNDL7mrSbD:1,NS:PUBT,"{'label': 'Positive', 'score': 0.9938095211982727}"
3623,2023-09-27 04:01:14.375000+00:00,BAIN & COMPANY AND MICROSOFT ESTABLISH STRATEGIC PARTNERSHIP TO HELP CLIENTS ACCELERATE AND SCALE AI ADOPTION,urn:newsml:newswire.refinitiv.com:20230927:nTUABZMR20:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9994602799415588}"
3624,2023-09-27 04:01:14.231000+00:00,Bain & Company and Microsoft establish strategic partnership to help clients accelerate and scale AI adoption,urn:newsml:newswire.refinitiv.com:20230927:nPnwbHgza:1,NS:PRN,"{'label': 'Positive', 'score': 0.9994602799415588}"
3625,2023-09-27 02:58:51.668000+00:00,"Supply Of Microsoft Windows Os, Microsoft Intune, Office 365 - Faculty Staff, Office 365 - Student Benefits, Microsoft Windows Server Os, Microsoft Windows Cal - Renewal Of Cloud For Education Campus Agreement From Microsoft For One Year<br><b> Qty : 2522",urn:newsml:newswire.refinitiv.com:20230927:nNRAq1zwt9:1,NS:ECLTND,"{'label': 'Neutral', 'score': 0.9999983310699463}"
3626,2023-09-27 02:38:22.195000+00:00,Renewal Of Ea Agreement No. 6512251 - Microsoft,urn:newsml:newswire.refinitiv.com:20230927:nNRAq1z8mt:1,NS:ECLCTA,"{'label': 'Neutral', 'score': 0.9994982481002808}"
3627,2023-09-27 02:35:28.568000+00:00,Procurement Of Microsoft 365 Licenses And Related System Services In The 2023-2024 Cycle (code: Kdh23-048),urn:newsml:newswire.refinitiv.com:20230927:nNRAq1z0w1:1,NS:ECLCTA,"{'label': 'Neutral', 'score': 0.9999967813491821}"
3628,2023-09-27 00:29:48.312000+00:00,Solver Suite Now Available in the Microsoft Azure Marketplace,urn:newsml:newswire.refinitiv.com:20230927:nACN86734a:1,NS:ACN,"{'label': 'Neutral', 'score': 0.9999711513519287}"
3629,2023-09-28 23:53:25.526000+00:00,Infosys collaborates with Microsoft to accelerate and democratize industry-wide adoption of generative AI,urn:newsml:newswire.refinitiv.com:20230927:nNRAq25u0v:9,NS:INDIAE,"{'label': 'Neutral', 'score': 0.5965080261230469}"
3630,2023-09-28 23:52:24.745000+00:00,"OpenAI unveils ChatGPT update, adds internet browsing for 'plus' users",urn:newsml:newswire.refinitiv.com:20230927:nNRAq2d37f:6,NS:BUSSTA,"{'label': 'Neutral', 'score': 0.9995995163917542}"
3631,2023-09-28 23:52:09.146000+00:00,"ChatGPT can now search the web, as OpenAI races to keep up with rivals",urn:newsml:newswire.refinitiv.com:20230927:nNRAq2d71y:9,NS:WASHPO,"{'label': 'Neutral', 'score': 0.9999915361404419}"
3632,2023-09-28 23:51:37.814000+00:00,"Microsoft , Infosys partner to boost GenAI adoption",urn:newsml:newswire.refinitiv.com:20230926:nNRAq1usua:14,NS:BUSSTA,"{'label': 'Positive', 'score': 0.9999935626983643}"
3633,2023-09-28 22:09:44.767000+00:00,AP Top Technology News at 6:06 p.m. EDT,urn:newsml:newswire.refinitiv.com:20230928:nNRAq2u1wq:11,NS:ASSOPR,"{'label': 'Neutral', 'score': 0.9999995231628418}"
3634,2023-09-28 22:00:16.375000+00:00,Karbon Offsets Launches Website for Carbon Offsets & Green Transition Insights,urn:newsml:newsroom.refinitiv.com:20230928:nCNWBdK94a:0,NS:CNW,"{'label': 'Neutral', 'score': 0.9996331930160522}"
3635,2023-09-28 21:49:03+00:00,BRIEF-Microsoft Corp. Discussed Selling Its Bing Search Engine To Apple Inc. Around 2020 - Bloomberg News,urn:newsml:newswire.refinitiv.com:20230928:nFWN3B40ZZ:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.999996542930603}"
3636,2023-09-28 21:46:48.967000+00:00,MICROSOFT CORP. DISCUSSED SELLING ITS BING SEARCH ENGINE TO APPLE INC. AROUND 2020 - BLOOMBERG NEWS,urn:newsml:newswire.refinitiv.com:20230928:nFWN3B40ZZ:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999990463256836}"
3637,2023-09-28 21:09:06+00:00,Microsoft CEO Satya Nadella to testify on Monday in Google antitrust trial,urn:newsml:newswire.refinitiv.com:20230928:nL1N3B43EK:6,NS:RTRS,"{'label': 'Neutral', 'score': 0.9998816251754761}"
3638,2023-09-28 20:47:36.386000+00:00,Healthcare network Mercy taps Microsoft for generative AI,urn:newsml:newswire.refinitiv.com:20230928:nNRAq2vteu:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.9996926784515381}"
3639,2023-09-28 20:29:27+00:00,UPDATE 1-Microsoft executive says Google deals kept Bing small,urn:newsml:newswire.refinitiv.com:20230928:nL1N3B43B9:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9989243149757385}"
3640,2023-09-28 20:27:15.165000+00:00,Third Quarter 2023 Earnings Conference Call and Webcast,urn:newsml:newsroom.refinitiv.com:20230928:nVMNB3qcha:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9994615912437439}"
3641,2023-09-28 19:28:09.439000+00:00,Refinitiv Newscasts - Trading at Noon: Yields spike and markets look forward to third quarter earnings,urn:newsml:newswire.refinitiv.com:20230928:nRTV7Vd74c:9,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999737739562988}"
3642,2023-09-28 18:59:37+00:00,Writers suing OpenAI fire back at company's copyright defense,urn:newsml:newswire.refinitiv.com:20230928:nL1N3B41JR:5,NS:RTRS,"{'label': 'Neutral', 'score': 0.9968959093093872}"
3643,2023-09-28 18:50:18.163000+00:00,"The Schall Law Firm Encourages Investors in UiPath Inc. with Losses of $100,000 to Contact the Firm",urn:newsml:newsroom.refinitiv.com:20230928:nVMNJPm4wa:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9962331652641296}"
3644,2023-09-28 17:08:50.484000+00:00,Camo arrives at the Microsoft Store on Windows,urn:newsml:newswire.refinitiv.com:20230928:nPredmHtZa:1,NS:PRN,"{'label': 'Neutral', 'score': 0.9999986886978149}"
3645,2023-09-28 17:00:37.232000+00:00,Mayo Clinic to deploy and test Microsoft generative AI tools,urn:newsml:newsroom.refinitiv.com:20230928:nVMN3Gd38a:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9893295168876648}"
3646,2023-09-28 17:00:22.733000+00:00,Mortgage Rates Reach Highest Level in Almost 23 Years,urn:newsml:newsroom.refinitiv.com:20230928:nVMN2fTlsa:0,NS:CMNW,"{'label': 'Positive', 'score': 0.9999945163726807}"
3647,2023-09-28 16:47:33.375000+00:00,"Microsoft Paint gets Cocreator, a DALL-E powered text to image generator",urn:newsml:newswire.refinitiv.com:20230928:nNRAq2rgh4:3,NS:INDIAE,"{'label': 'Neutral', 'score': 0.9995200634002686}"
3648,2023-09-28 16:39:24+00:00,Microsoft executive says Google deals kept Bing small,urn:newsml:newswire.refinitiv.com:20230928:nL1N3B4270:4,NS:RTRS,"{'label': 'Neutral', 'score': 0.9973074197769165}"
3649,2023-09-28 15:30:02.702000+00:00,EASTWALL AND AOG PARTNER TO ACCELERATE CLINICAL AI STRATEGIES THROUGH MICROSOFT AZURE,urn:newsml:newswire.refinitiv.com:20230928:nTUA4WHN81:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.6577338576316833}"
3650,2023-09-28 15:03:54.147000+00:00,"eGroup | Enabling Technologies Releases Microsoft 365 Copilot Launch Readiness Assessment, Paving the Way for Next-Level Productivity and Collaboration",urn:newsml:newswire.refinitiv.com:20230928:nACSlJQQsa:1,NS:ACSWIR,"{'label': 'Positive', 'score': 0.998297393321991}"
3651,2023-09-28 15:00:04.947000+00:00,MAYO CLINIC TO DEPLOY AND TEST MICROSOFT GENERATIVE AI TOOLS,urn:newsml:newswire.refinitiv.com:20230928:nTUA3XS2TJ:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9893295168876648}"
3652,2023-09-28 15:00:04.800000+00:00,Mayo Clinic to deploy and test Microsoft generative AI tools,urn:newsml:newswire.refinitiv.com:20230928:nPn4qYnFza:1,NS:PRN,"{'label': 'Neutral', 'score': 0.9893295168876648}"
3653,2023-09-28 14:21:11.961000+00:00,"Refinitiv Newscasts - Cloud Tech ETF's 5-Year Journey: CEO Anthony Ginsberg Shares Explosive Growth and Future Insights!""",urn:newsml:newswire.refinitiv.com:20230928:nRTV8pTNl1:5,NS:RNTPC,"{'label': 'Positive', 'score': 0.9999997615814209}"
3654,2023-09-28 14:17:07+00:00,Trustwave Corporation - Trustwave Achieves Verified MXDR Solution and FastTrack Ready Partner Status from Microsoft,urn:newsml:newswire.refinitiv.com:20230928:nNDL9xmx3Q:1,NS:PUBT,"{'label': 'Positive', 'score': 0.999981164932251}"
3655,2023-09-28 14:08:17+00:00,US STOCKS-Nasdaq falls as rate worries take center stage; Powell on deck,urn:newsml:newswire.refinitiv.com:20230928:nL4N3B4392:6,NS:RTRS,"{'label': 'Neutral', 'score': 0.9381754994392395}"
3656,2023-09-28 13:45:20.987000+00:00,Customers Using Microsoft Teams Increase Employee Experience and Productivity,urn:newsml:newsroom.refinitiv.com:20230928:nVMN717tda:0,NS:CMNW,"{'label': 'Positive', 'score': 1.0}"
3657,2023-09-28 13:38:14+00:00,UPDATE 2-Adobe hit with $33.8 mln patent verdict over digital licensing technology,urn:newsml:newswire.refinitiv.com:20230927:nL1N3B33EL:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9561706781387329}"
3658,2023-09-28 13:20:20+00:00,US STOCKS-Wall St set for lower open on rate jitters; Powell on deck,urn:newsml:newswire.refinitiv.com:20230928:nL4N3B42XU:5,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999914169311523}"
3659,2023-09-28 13:00:46.282000+00:00,Adds AI Enabled Audience Building Tool by Partnering with AImplify,urn:newsml:newsroom.refinitiv.com:20230928:nVMNRXjJ5a:0,NS:CMNW,"{'label': 'Positive', 'score': 0.9986396431922913}"
3660,2023-09-28 13:00:05.748000+00:00,"Atera Partners with Microsoft to Launch AI-Powered IT, a Disruptive New Industry Category in IT Management Software",urn:newsml:newswire.refinitiv.com:20230928:nPn276KHxa:1,NS:PRN,"{'label': 'Neutral', 'score': 0.8997422456741333}"
3661,2023-09-28 13:00:02.455000+00:00,Cloudflare Powers Privacy Enhancing Features in Microsoft Edge Secure Network,urn:newsml:newswire.refinitiv.com:20230928:nBw4d4WpMa:1,NS:BSW,"{'label': 'Positive', 'score': 0.9993109703063965}"
3662,2023-09-28 12:42:49.512000+00:00,Signal: Amazon to invest $4bn in Chat-GPT rival Anthropic,urn:newsml:newswire.refinitiv.com:20230927:nNRAq2durx:4,NS:DATMTR,"{'label': 'Neutral', 'score': 0.9999357461929321}"
3663,2023-09-28 12:41:37.915000+00:00,"Here are Thursday's biggest analyst calls: Meta, Apple, Amazon, GE, Sunrun, Micron, Microsoft & more",urn:newsml:newswire.refinitiv.com:20230928:nCPC1CPrn0:1,NS:CNBC,"{'label': 'Neutral', 'score': 0.9999978542327881}"
3664,2023-09-28 12:30:00.310000+00:00,Quisitive Ranked #2 on Dallas Business Journal’s Ninth Annual Middle Market 50 List,urn:newsml:newswire.refinitiv.com:20230928:nGNX14h6qV:1,NS:GNW,"{'label': 'Neutral', 'score': 0.9999703168869019}"
3665,2023-09-28 12:01:46+00:00,"US STOCKS-Futures flat ahead of economic data, Powell remarks",urn:newsml:newswire.refinitiv.com:20230928:nL4N3B42PI:6,NS:RTRS,"{'label': 'Neutral', 'score': 0.9988565444946289}"
3666,2023-09-28 12:00:23.493000+00:00,"LEAPXPERT NOW AVAILABLE IN THE MICROSOFT AZURE MARKETPLACE, PARTNERING WITH MICROSOFT TO DELIVER COMPLIANT EXTERNAL COMMUNICATIONS",urn:newsml:newswire.refinitiv.com:20230928:nTUA6M0RC3:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9989228844642639}"
3667,2023-09-28 12:00:23.359000+00:00,"LeapXpert Now Available in the Microsoft Azure Marketplace, Partnering With Microsoft to Deliver Compliant External Communications",urn:newsml:newswire.refinitiv.com:20230928:nPnb27YTha:1,NS:PRN,"{'label': 'Neutral', 'score': 0.9989228844642639}"
3668,2023-09-28 12:00:01+00:00,AI startup AlphaSense valued at $2.5 bln after latest funding round,urn:newsml:newswire.refinitiv.com:20230928:nL4N3B33JO:3,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999992847442627}"
3669,2023-09-28 12:00:00.878000+00:00,FRESHWORKS CUSTOMERS USING MICROSOFT TEAMS INCREASE EMPLOYEE EXPERIENCE AND PRODUCTIVITY,urn:newsml:newswire.refinitiv.com:20230928:nTUA2CNW67:1,NS:RTRS,"{'label': 'Positive', 'score': 1.0}"
3670,2023-09-28 12:00:00.877000+00:00,Freshworks Customers Using Microsoft Teams Increase Employee Experience and Productivity,urn:newsml:newswire.refinitiv.com:20230928:nGNE9xqdbs:1,NS:GNW,"{'label': 'Positive', 'score': 1.0}"
